id;name;host_id;host_name;distrito;barrio;room_type;price;minimum_nights;availability_365;superficie_km2;densidad_por_km2
6,85206E+17;Condo in Madrid · 1 bedroom · 1 bed · 1 bath;471977881;Rodrigo;Chamartín;Prosperidad;Entire home/apt;65;30;104;101;3574059
6,85207E+17;Condo in Madrid · 1 bedroom · 1 bed · 2.5 baths;471977881;Rodrigo;Centro;Embajadores;Private room;25;30;228;103;4334563
6,85213E+17;Condo in Madrid · 1 bedroom · 1 bed · 1 bath;471977881;Rodrigo;Centro;Palacio;Entire home/apt;65;30;318;146;1532329
6,87037E+17;Condo in Madrid · ?4.82 · 1 bedroom · 1 bed · 2 shared baths;156161164;Zhiyong;Latina;Lucero;Private room;30;1;1;170;2075647
6,87054E+17;Loft in Madrid · ?4.96 · 1 bedroom · 1 bed · 1 bath;22041849;Anabel;Centro;Palacio;Entire home/apt;90;30;306;146;1532329
6,85226E+17;Rental unit in Madrid · ?4.43 · Studio · 1 bed · 1 bath;394687867;Jorge;Centro;Palacio;Entire home/apt;91;2;297;146;1532329
6,87381E+17;Condo in Madrid · 1 bedroom · 1 bed · 1 private bath;349342406;Irene;Ciudad Lineal;Ventas;Private room;42;2;79;322;1470093
6,85237E+17;Rental unit in Madrid · ?4.89 · 1 bedroom · 2 beds · 1 bath;43285185;Javier;Arganzuela;Palos de Moguer;Entire home/apt;76;2;299;65;3937231
6,8524E+17;Condo in Madrid · 2 bedrooms · 2 beds · 1 bath;471977881;Rodrigo;Centro;Embajadores;Entire home/apt;73;30;318;103;4334563
6,85254E+17;Condo in Madrid · 1 bedroom · 1 bed · 1 bath;471977881;Rodrigo;Centro;Palacio;Entire home/apt;72;30;349;146;1532329
6,85257E+17;Condo in Madrid · 1 bedroom · 1 bed · 1 bath;471977881;Rodrigo;Ciudad Lineal;San Pascual;Entire home/apt;51;30;289;106;1707925
6,85266E+17;Condo in Madrid · 2 bedrooms · 2 beds · 1 bath;471977881;Rodrigo;Chamberí;Trafalgar;Entire home/apt;56;30;198;62;3956129
6,85277E+17;Condo in Madrid · 2 bedrooms · 2 beds · 1 bath;471977881;Rodrigo;Usera;Orcasur;Entire home/apt;63;30;258;142;939155
6,85297E+17;Rental unit in Madrid · ?4.93 · 1 bedroom · 2 beds · 1 bath;43285185;Javier;Arganzuela;Palos de Moguer;Entire home/apt;83;2;230;65;3937231
6,87468E+17;Rental unit in Madrid · ?4.57 · 1 bedroom · 1 bed · 1 shared bath;473601327;Justine;Centro;Embajadores;Private room;24;1;12;103;4334563
6,85314E+17;Rental unit in Madrid · ?4.78 · 3 bedrooms · 4 beds · 1 bath;172290878;Javier;Puente de Vallecas;San Diego;Entire home/apt;68;3;0;106;3702736
6,8748E+17;Rental unit in Madrid · ?5.0 · 3 bedrooms · 4 beds · 2 baths;10106547;Pierre;Centro;Sol;Entire home/apt;198;28;259;45;1630444
6,85316E+17;Rental unit in Madrid · ?4.75 · 1 bedroom · 1 bed · 1 shared bath;2169208;Hebe;Hortaleza;Canillas;Private room;22;2;138;256;1582031
6,87933E+17;Condo in Madrid · 3 bedrooms · 3 beds · 1.5 baths;156161164;Zhiyong;Hortaleza;Apostol Santiago;Entire home/apt;99;2;98;120;1262750
6,88047E+17;Rental unit in Madrid · ?4.80 · 1 bedroom · 1 bed · 1 bath;9998218;Havi;Centro;Universidad;Entire home/apt;119;1;10;93;3305161
6,85348E+17;Condo in Madrid · 1 bedroom · 1 bed · 2.5 baths;471977881;Rodrigo;Centro;Embajadores;Private room;28;30;318;103;4334563
6,85363E+17;Rental unit in Madrid · ?5.0 · 4 bedrooms · 4 beds · 2.5 baths;596469;Gabriel Avalos;Chamberí;Vallehermoso;Entire home/apt;168;29;85;108;1830648
6,8538E+17;Rental unit in Madrid · ?4.11 · 4 bedrooms · 7 beds · 3 baths;377605855;MIT House;Centro;Cortes;Entire home/apt;235;1;0;59;1785085
6,90222E+17;Rental unit in Madrid · ?4.89 · 2 bedrooms · 3 beds · 1 bath;408132653;Vip Stay;Centro;Embajadores;Entire home/apt;106;1;250;103;4334563
6,88091E+17;Rental unit in Madrid · ?4.53 · 2 bedrooms · 2 beds · 1 bath;105375130;Jhon Sebastian;Centro;Sol;Entire home/apt;108;2;284;45;1630444
6,90266E+17;Rental unit in Madrid · ?4.61 · 2 bedrooms · 4 beds · 2 baths;377605855;MIT House;Salamanca;Guindalera;Entire home/apt;404;1;0;158;2574051
6,90284E+17;Loft in Madrid · ?5.0 · 1 bedroom · 2 beds · 2 baths;458951365;Rachel;Barajas;Casco Histórico de Barajas;Entire home/apt;113;1;348;64;1141562
9,90528E+17;Condo in Madrid · 1 bedroom · 2 beds · 1 private bath;539323743;Ricardo;Centro;Palacio;Private room;125;5;269;146;1532329
9,88345E+17;Home in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 shared bath;7738463;Mar;Carabanchel;San Isidro;Private room;30;1;0;190;1999789
9,90604E+17;Rental unit in Madrid · 1 bedroom · 2 beds · 1 bath;90393721;Ignacio;Centro;Justicia;Entire home/apt;120;3;261;75;2186667
9,90682E+17;Rental unit in Madrid · ?4.88 · 1 bedroom · 2 beds · 1 bath;67837845;Juan;Carabanchel;San Isidro;Entire home/apt;109;1;0;190;1999789
9,88353E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;538871097;Yaniza Claudia;Villa de Vallecas;Casco Histórico de Vallecas;Private room;50;1;250;4945;162273
9,88361E+17;Rental unit in Madrid · ?4.33 · 1 bedroom · 2 beds · 1 bath;209581968;Juan;Carabanchel;San Isidro;Entire home/apt;90;1;247;190;1999789
9,88368E+17;Home in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;538875841;Victor Mariano;Hortaleza;Pinar del Rey;Entire home/apt;75;3;0;264;1968295
9,88371E+17;casa particular in Madrid · ?5.0 · 1 bedroom · 2 beds · 1 bath;1146227;Davinia;Centro;Embajadores;Private room;55;2;255;103;4334563
9,88371E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 2 beds · 1 bath;28786243;Emilio;Centro;Justicia;Entire home/apt;168;1;305;75;2186667
9,90692E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;29534357;Federico;Centro;Embajadores;Entire home/apt;87;3;0;103;4334563
9,88385E+17;Home in Madrid · ?4.25 · 1 bedroom · 2 beds · 1 bath;1146227;Davinia;Centro;Embajadores;Private room;51;2;255;103;4334563
9,88447E+17;Rental unit in Madrid · ?4.67 · 1 bedroom · 1 bed · Half-bath;508348236;Erwin Antonio;Ciudad Lineal;Ventas;Private room;24;2;259;322;1470093
9,90764E+17;Rental unit in Madrid · 3 bedrooms · 3 beds · 2 baths;168241843;Marta Y Arturo;Centro;Embajadores;Entire home/apt;190;1;320;103;4334563
9,91086E+17;Rental unit in Madrid · 3 bedrooms · 4 beds · 3 baths;346367515;Ukio;Centro;Cortes;Entire home/apt;199;31;249;59;1785085
9,88508E+17;casa particular in Madrid · 1 bedroom · 1 bed · 1 bath;455067533;Ronal;Puente de Vallecas;Palomeras Sureste;Private room;10;1;9;305;1377705
9,91092E+17;Rental unit in Madrid · ?New · 1 bedroom · 1 bed · 1 bath;3566234;Aurora;Arganzuela;Imperial;Entire home/apt;100;4;0;98;2310510
9,88514E+17;Rental unit in Madrid · ?5.0 · 2 bedrooms · 2 beds · 2 baths;28786243;Emilio;Centro;Universidad;Entire home/apt;245;1;340;93;3305161
9,91113E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;90647789;Victor & Yoli;Centro;Universidad;Entire home/apt;82;3;337;93;3305161
9,91115E+17;Rental unit in Madrid · Studio · 2 beds · 1 bath;99018982;Juan Y Bea;Centro;Palacio;Entire home/apt;783;1;262;146;1532329
9,91148E+17;Rental unit in Madrid · ?4.94 · 2 bedrooms · 4 beds · 1 bath;100400522;Mari;Carabanchel;Opañel;Entire home/apt;93;2;285;114;2811053
9,88519E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 shared bath;410410248;Neithan Joell;Puente de Vallecas;Palomeras Sureste;Private room;59;2;61;305;1377705
9,88533E+17;Rental unit in Madrid · ?4.92 · 2 bedrooms · 2 beds · 1 bath;254318301;Valeria;Puente de Vallecas;San Diego;Entire home/apt;72;1;40;106;3702736
9,91148E+17;Rental unit in Madrid · ?4.25 · 1 bedroom · 2 beds · 1 bath;40877988;Raul;Carabanchel;Comillas;Entire home/apt;53;2;0;67;3300000
9,88817E+17;Rental unit in Madrid · ?4.50 · 1 bedroom · 2 beds · 1 bath;493017282;Tulio;Centro;Universidad;Entire home/apt;125;2;193;93;3305161
9,88823E+17;Rental unit in Madrid · ?4.78 · Studio · 1 bed · 1 bath;67024778;Paola;Chamberí;Almagro;Entire home/apt;74;2;285;96;2051771
9,91173E+17;Rental unit in Madrid · 1 bedroom · 3 beds · 1 bath;346367515;Ukio;Salamanca;Goya;Entire home/apt;149;31;292;77;3801688
9,9118E+17;Rental unit in Madrid · ?New · 1 bedroom · 1 bed · 1 bath;514165084;Alberto;Arganzuela;Delicias;Entire home/apt;86;2;0;107;2548505
9,88867E+17;Rental unit in Madrid · ?4.80 · 1 bedroom · 1 bed · 1 shared bath;444367855;Michell;Vicálvaro;Ambroz;Private room;31;1;0;243;759877
9,88886E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath;518137000;Eva María;Puente de Vallecas;Numancia;Entire home/apt;58;30;348;182;2521978
9,91206E+17;Home in Madrid · 1 bedroom · 1 bed · 1 bath;313953702;Alvaro;Villa de Vallecas;Casco Histórico de Vallecas;Private room;63;2;88;4945;162273
9,88891E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 shared bath;521967364;Daniel;Chamartín;Ciudad Jardín;Private room;30;3;47;77;2379481
9,88891E+17;Rental unit in Madrid · ?4.86 · 3 bedrooms · 1 bed · 1.5 baths;102768405;Maria;Chamartín;Prosperidad;Private room;71;1;0;101;3574059
9,88896E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;539001200;Jorge Miguel;Centro;Embajadores;Entire home/apt;118;1;309;103;4334563
9,91323E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;138406472;Zarko;Latina;Puerta del Angel;Private room;52;1;227;138;2974855
9,889E+17;Home in Madrid · 1 bedroom · 1 bed · 1 bath;181118529;Dayana;Usera;Orcasur;Private room;13;1;5;142;939155
9,88904E+17;Rental unit in Madrid · ?New · 1 bedroom · 1 bed · 1 bath;539002673;Martha Lucia;Usera;Zofío;Private room;25;1;265;77;1746623
9,88948E+17;Rental unit in Madrid · ?4.25 · 1 bedroom · 2 beds · 1 bath;430264712;Emilio;Arganzuela;Palos de Moguer;Entire home/apt;115;1;0;65;3937231
9,8905E+17;Rental unit in Madrid · 1 bedroom · 2 beds · 1 bath;430264712;Emilio;Arganzuela;Palos de Moguer;Entire home/apt;113;1;0;65;3937231
9,91455E+17;Rental unit in Madrid · ?5.0 · 2 bedrooms · 3 beds · 2 baths;142578;Daniel;Chamberí;Trafalgar;Entire home/apt;93;3;6;62;3956129
9,8906E+17;Rental unit in Madrid · 1 bedroom · 2 beds · 1 bath;430264712;Emilio;Arganzuela;Palos de Moguer;Entire home/apt;120;1;352;65;3937231
9,91587E+17;Rental unit in Madrid · ?4.56 · 1 bedroom · 1 bed · 1 private bath;511493094;Francesco Elias;Puente de Vallecas;Numancia;Private room;27;1;235;182;2521978
9,89061E+17;Rental unit in Madrid · ?4.20 · 3 bedrooms · 3 beds · 2 baths;6288128;Javier;Centro;Cortes;Entire home/apt;157;2;159;59;1785085
9,91776E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath;539642591;GuestReady;Centro;Cortes;Entire home/apt;112;1;336;59;1785085
9,89096E+17;Rental unit in Madrid · 1 bedroom · 12 beds · 2.5 shared baths;493916828;Boga;Centro;Universidad;Shared room;39;1;359;93;3305161
9,89109E+17;Rental unit in Madrid · ?New · 1 bedroom · 1 bed · 1 bath;6703814;Mariana;Centro;Embajadores;Entire home/apt;57;5;76;103;4334563
9,92473E+17;Rental unit in Madrid · ?4.83 · 1 bedroom · 1 bed · 1 bath;55127133;Cristina;Chamberí;Arapiles;Entire home/apt;73;4;203;57;4243509
9,92479E+17;Rental unit in Madrid · ?4.86 · 1 bedroom · 1 bed · 1 bath;502638850;Angel Rafael;Arganzuela;Delicias;Private room;60;1;269;107;2548505
9,91817E+17;Rental unit in Madrid · ?4.60 · 1 bedroom · 1 bed · 1 bath;418289007;Alicia;Centro;Embajadores;Entire home/apt;59;4;13;103;4334563
9,91842E+17;Rental unit in Madrid · ?4.89 · 1 bedroom · 1 bed · 1 bath;460028398;Sebastian;Centro;Justicia;Entire home/apt;90;1;229;75;2186667
9,92544E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 2 beds · 1 bath;23151778;Pedro;Centro;Embajadores;Entire home/apt;92;2;127;103;4334563
9,91951E+17;Rental unit in Madrid · ?4.89 · 1 bedroom · 2 beds · 1 bath;9885245;My Mad Madrid;Arganzuela;Legazpi;Entire home/apt;63;2;0;137;1382628
9,92659E+17;Rental unit in Madrid · ?4.29 · 1 bedroom · 2 beds · 1 shared bath;497238992;Claudia Maritza;Usera;Orcasitas;Private room;52;1;0;133;1684511
9,92662E+17;Rental unit in Madrid · 1 bedroom · 4 beds · 1.5 shared baths;493916828;Boga;Centro;Universidad;Private room;94;1;357;93;3305161
9,91962E+17;Home in Madrid · ?4.91 · 2 bedrooms · 2 beds · 1 bath;119930048;Carmen;Puente de Vallecas;San Diego;Entire home/apt;85;1;0;106;3702736
9,91966E+17;Rental unit in Madrid · ?4.53 · 2 bedrooms · 2 beds · 1 bath;130543121;Jose;Salamanca;Fuente del Berro;Entire home/apt;81;2;59;83;2481205
9,92724E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;461855745;Isabel;Hortaleza;Apostol Santiago;Private room;44;2;0;120;1262750
9,91983E+17;Bed and breakfast in Madrid · 1 bedroom · 1 bed · 1.5 shared baths;513979468;Abdelhak;Villa de Vallecas;Casco Histórico de Vallecas;Private room;50;1;269;4945;162273
9,91996E+17;Rental unit in Madrid · ?4.67 · 2 bedrooms · 2 beds · 1 bath;539673195;Elen;Centro;Palacio;Entire home/apt;172;1;48;146;1532329
9,92737E+17;Rental unit in Madrid · ?4.71 · 1 bedroom · 1 bed · Shared half-bath;539842746;Siham;Usera;Moscardó;Private room;25;1;348;90;2823000
9,91996E+17;Home in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;4661710;Jose Diosner;Salamanca;Lista;Private room;81;1;226;54;3843519
9,92761E+17;Rental unit in Madrid · ?3.33 · 2 bedrooms · 2 beds · 1 bath;488638478;Opera Madrid;Centro;Palacio;Entire home/apt;99;1;7;146;1532329
9,92024E+17;Home in Madrid · 1 bedroom · 1 bed · 1 private bath;56130190;Sylvia;Chamartín;Hispanoamérica;Private room;121;1;72;171;1826667
9,92777E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · Half-bath;246036735;Jonas;Centro;Embajadores;Private room;54;2;0;103;4334563
9,92094E+17;Rental unit in Madrid · ?4.80 · 1 bedroom · 1 bed · 1 bath;539716259;Joyce;Centro;Justicia;Private room;55;1;177;75;2186667
9,92836E+17;Rental unit in Madrid · ?3.67 · 1 bedroom · 1 bed · 1 bath;539803570;Elisa;Centro;Cortes;Private room;48;1;263;59;1785085
9,92849E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 shared bath;357806954;Byron;Chamartín;Ciudad Jardín;Private room;36;1;81;77;2379481
9,92188E+17;Rental unit in Madrid · ?4.36 · 2 bedrooms · 3 beds · 1 bath;429453821;Website Monaro.Es;Centro;Palacio;Entire home/apt;108;1;0;146;1532329
9,92422E+17;Home in Madrid · ?5.0 · 4 bedrooms · 5 beds · 2 baths;192834256;Miguel Ángel;Arganzuela;Imperial;Entire home/apt;250;2;223;98;2310510
9,92887E+17;Rental unit in Madrid · ?4.82 · 1 bedroom · 1 bed · 1 shared bath;467418585;Cinthia;Ciudad Lineal;Concepción;Private room;31;1;82;90;2282889
9,93181E+17;Rental unit in Madrid · ?4.73 · 1 bedroom · 2 beds · 2 baths;194738186;Carmen;Salamanca;Fuente del Berro;Private room;31;2;0;83;2481205
9,93245E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath;138958364;Luis;Centro;Embajadores;Entire home/apt;94;3;260;103;4334563
9,94491E+17;casa particular in Madrid · ?New · 1 bedroom · 1 bed · Half-bath;305240633;Elena;Hortaleza;Valdefuentes;Private room;35;5;89;1519;340053
9,93257E+17;Rental unit in Madrid · ?4.85 · 1 bedroom · 1 bed · 1 bath;424002718;Vasile;Moratalaz;Marroquina;Entire home/apt;74;2;68;175;1563371
9,93291E+17;Rental unit in Madrid · ?4.83 · 1 bedroom · 2 beds · 1 bath;539958570;Quintos Del Guijo;Centro;Justicia;Entire home/apt;118;1;0;75;2186667
9,94769E+17;Rental unit in Madrid · ?4.56 · 1 bedroom · 1 bed · 1 bath;185845207;Elizete;Chamartín;Nueva España;Private room;54;1;239;178;1353933
9,94783E+17;Rental unit in Madrid · 3 bedrooms · 3 beds · 2 baths;434208714;Blueground;Salamanca;Castellana;Entire home/apt;163;30;327;77;2209091
9,93298E+17;Rental unit in Madrid · 1 bedroom · 2 beds · 1.5 baths;7832636;David;Centro;Embajadores;Entire home/apt;105;75;160;103;4334563
9,93307E+17;Rental unit in Madrid · 3 bedrooms · 3 beds · 3 baths;22321820;Vanrays;Centro;Cortes;Entire home/apt;241;5;291;59;1785085
9,93312E+17;Rental unit in Madrid · ?4.80 · 2 bedrooms · 3 beds · 1.5 baths;243902632;Ricardo;Centro;Universidad;Entire home/apt;103;2;242;93;3305161
9,94841E+17;Rental unit in Madrid · ?4.50 · Studio · 1 bed · 1 bath;229138489;Antonio;Salamanca;Recoletos;Entire home/apt;91;3;86;87;1782874
9,9335E+17;Rental unit in Madrid · 4 bedrooms · 5 beds · 4 baths;106591951;Luxa Home;Centro;Cortes;Entire home/apt;330;30;193;59;1785085
9,93366E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 private bath;137530031;Estíbaliz;Villaverde;Butarque;Private room;30;14;18;637;270659
9,93374E+17;Rental unit in Madrid · 2 bedrooms · 3 beds · 1 bath;538663039;Javier;Centro;Universidad;Entire home/apt;153;6;120;93;3305161
9,94845E+17;Rental unit in Madrid · ?4.67 · 1 bedroom · 1 bed · 1 bath;436174175;Ovidiu;Chamartín;Prosperidad;Private room;32;1;269;101;3574059
9,93391E+17;Rental unit in Madrid · ?3.50 · 3 bedrooms · 7 beds · 3 baths;377605855;MIT House;Retiro;Jerónimos;Entire home/apt;244;1;326;189;373069
9,94886E+17;Rental unit in Madrid · 2 bedrooms · 2 beds · 1 bath;77420214;Presidence Rentals;Salamanca;Castellana;Entire home/apt;137;1;186;77;2209091
9,93439E+17;Rental unit in Madrid · 2 bedrooms · 2 beds · 1 bath;52529180;New;Centro;Embajadores;Entire home/apt;147;3;27;103;4334563
9,949E+17;Rental unit in Madrid · ?4.67 · 1 bedroom · 1 bed · 1 shared bath;527697405;Martha Liliana;Carabanchel;Comillas;Private room;42;1;258;67;3300000
9,94918E+17;Rental unit in Madrid · 3 bedrooms · 3 beds · 2 baths;34830619;Raquel;Centro;Universidad;Entire home/apt;293;2;259;93;3305161
9,93456E+17;Rental unit in Madrid · 2 bedrooms · 2 beds · 1 bath;52529180;New;Centro;Embajadores;Entire home/apt;140;3;57;103;4334563
9,94987E+17;Rental unit in Madrid · ?4.63 · 1 bedroom · 1 bed · 1 bath;86479266;Manuel;Villaverde;San Andrés;Entire home/apt;100;2;341;910;477725
9,93467E+17;Rental unit in Madrid · 2 bedrooms · 2 beds · 1 bath;52529180;New;Centro;Embajadores;Entire home/apt;138;3;63;103;4334563
9,93472E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath;24816523;Adrian;Chamberí;Gaztambide;Entire home/apt;146;2;8;49;4573265
9,94997E+17;Rental unit in Madrid · ?4.83 · 1 bedroom · 1 bed · 1 shared bath;508495408;Miguel Angel;Centro;Universidad;Private room;75;1;269;93;3305161
9,95017E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;486737751;Leo;Carabanchel;Puerta Bonita;Private room;40;1;253;160;2063250
9,93493E+17;Rental unit in Madrid · ?3.60 · 1 bedroom · 1 bed · 1 bath;540019460;Antonio;Centro;Embajadores;Entire home/apt;58;1;39;103;4334563
9,95076E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 2 beds · 1 bath;344188702;Elena Isabel;Retiro;Niño Jesús;Entire home/apt;148;4;260;64;2370625
7,49704E+17;Home in Madrid · 1 bedroom · 1 bed · 1 private bath;198984122;Paloma;Villa de Vallecas;Casco Histórico de Vallecas;Private room;38;6;364;4945;162273
7,45359E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 bath;166750870;Ignacio Y Cristina;Centro;Embajadores;Private room;100;3;365;103;4334563
7,4536E+17;Rental unit in Madrid · ?4.75 · 2 bedrooms · 3 beds · 2 baths;471430210;Mariano;Carabanchel;Vista Alegre;Entire home/apt;87;3;0;163;2721227
7,45398E+17;Rental unit in Madrid · ?4.67 · 2 bedrooms · 3 beds · 2 baths;471430210;Mariano;Carabanchel;Vista Alegre;Entire home/apt;102;3;86;163;2721227
7,45408E+17;Rental unit in Madrid · ?4.50 · 3 bedrooms · 4 beds · 2 baths;480261102;VariosMundos;Centro;Sol;Entire home/apt;228;1;5;45;1630444
7,49797E+17;Hotel in Madrid · 1 bedroom · 1 bed · 1 private bath;485163041;E-Kilibrio;Usera;Orcasur;Private room;150;1;0;142;939155
7,4541E+17;Loft in Madrid · ?5.0 · Studio · 1 bed · 1 bath;485016897;Four Bears;Centro;Embajadores;Entire home/apt;127;1;329;103;4334563
7,45442E+17;casa particular in Madrid · ?4.80 · 1 bedroom · 1 bed · 1.5 baths;373260276;Matilde;Latina;Puerta del Angel;Private room;50;1;358;138;2974855
7,49845E+17;Condo in Madrid · ?4.69 · 1 bedroom · 1 bed · 1 shared bath;80498846;Jean Philippe;Latina;Puerta del Angel;Private room;30;1;1;138;2974855
7,49848E+17;Rental unit in Madrid · ?4.55 · 1 bedroom · 2 beds · 1 bath;153528689;Marisol;Retiro;Pacífico;Entire home/apt;61;4;0;76;4427105
7,45545E+17;Rental unit in Madrid · ?4.83 · 1 bedroom · 1 bed · 1 bath;430264712;Emilio;Chamberí;Trafalgar;Entire home/apt;98;1;344;62;3956129
7,45579E+17;Rental unit in Madrid · ?4.36 · 1 bedroom · 1 bed · 1 shared bath;448393322;Ruben;Centro;Palacio;Private room;46;1;357;146;1532329
7,45598E+17;casa particular in Madrid · 1 bedroom · 1 bed · 1 shared bath;6296217;Karin;Usera;Moscardó;Private room;41;2;288;90;2823000
7,49892E+17;Rental unit in Madrid · ?4.72 · Studio · 2 beds · 1 bath;47287490;Alfredo;Centro;Palacio;Entire home/apt;83;2;276;146;1532329
7,4993E+17;Rental unit in Madrid · ?4.83 · 3 bedrooms · 4 beds · 3 baths;106591951;Luxa Home;Centro;Cortes;Entire home/apt;306;1;0;59;1785085
7,45648E+17;Rental unit in Madrid · ?4.67 · 1 bedroom · 1 bed · 2.5 shared baths;428059748;Carlos;Ciudad Lineal;Quintana;Private room;35;20;332;71;3405634
7,4994E+17;Loft in Madrid · ?4.90 · 2 bedrooms · 4 beds · 1 bath;172712554;Paloma;Ciudad Lineal;Ventas;Entire home/apt;173;2;343;322;1470093
7,4994E+17;Rental unit in Madrid · ?3.33 · 1 bedroom · 1 bed · 1 bath;325163963;Francisco Y Carmen;Usera;Almendrales;Entire home/apt;73;1;282;75;2748000
7,45842E+17;Condo in Madrid · ?4.0 · 1 bedroom · 1 bed · 1 bath;352005078;Noah Antonio;Centro;Universidad;Entire home/apt;82;1;312;93;3305161
7,49944E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 2 beds · 1 private bath;485801286;Antonio;Carabanchel;San Isidro;Private room;26;3;161;190;1999789
7,50554E+17;Rental unit in Madrid · ?4.33 · 1 bedroom · 1 bed · 1 private bath;901218;Myrko;Centro;Palacio;Private room;60;1;365;146;1532329
7,4604E+17;casa particular in Madrid · ?4.68 · 1 bedroom · 1 bed · 1 shared bath;485095130;Liza Jazmin;Chamberí;Gaztambide;Private room;50;1;354;49;4573265
7,50606E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 private bath;20250864;Ana;Ciudad Lineal;Costillares;Private room;96;3;5;144;1523056
7,46063E+17;Rental unit in Madrid · ?4.67 · 1 bedroom · 1 bed · 1 bath;2280220;June;Chamberí;Trafalgar;Entire home/apt;119;2;310;62;3956129
7,50642E+17;Condo in Madrid · ?5.0 · 2 bedrooms · 2 beds · 2 baths;8712416;Harald;Centro;Embajadores;Entire home/apt;115;5;225;103;4334563
7,46082E+17;Rental unit in Madrid · ?5.0 · 1 bedroom · 1 bed · 1 bath;596469;Gabriel Avalos;Salamanca;Lista;Entire home/apt;129;29;334;54;3843519
7,52719E+17;Rental unit in Madrid · ?4.88 · 3 bedrooms · 4 beds · 2 baths;486314068;Maria Teresa;Salamanca;Lista;Entire home/apt;350;3;0;54;3843519
7,50773E+17;Rental unit in Madrid · ?4.69 · 1 bedroom · 1 bed · 1 bath;228399911;Jesus;Centro;Justicia;Entire home/apt;75;2;62;75;2186667
7,50822E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 1 shared bath;90927416;Erika;Latina;Puerta del Angel;Private room;43;1;179;138;2974855
7,52803E+17;Rental unit in Madrid · ?4.60 · 2 bedrooms · 3 beds · 1 bath;391810099;Diego;Carabanchel;Opañel;Entire home/apt;76;1;322;114;2811053
7,52847E+17;Condo in Madrid · 2 bedrooms · 2 beds · 2 baths;9794854;Rodrigo;Arganzuela;Delicias;Entire home/apt;170;1;0;107;2548505
7,51124E+17;Home in Madrid · ?4.87 · 3 bedrooms · 5 beds · 2.5 baths;486013854;Sentis;Ciudad Lineal;Quintana;Entire home/apt;121;2;72;71;3405634
7,51142E+17;Rental unit in Madrid · ?4.69 · 2 bedrooms · 2 beds · 1 bath;486016191;Laura;Salamanca;Lista;Entire home/apt;128;2;159;54;3843519
7,51161E+17;Rental unit in Madrid · ?4.49 · 1 bedroom · 2 beds · 1 bath;461056432;Juan;Centro;Palacio;Entire home/apt;81;2;57;146;1532329
7,52929E+17;Rental unit in Madrid · ?3.40 · 2 bedrooms · 2 beds · 1 bath;319361310;Angeles;Arganzuela;Imperial;Entire home/apt;99;2;354;98;2310510
7,51168E+17;Rental unit in Madrid · ?4.83 · 1 bedroom · 1 bed · 1 shared bath;350270096;Sara;Latina;Puerta del Angel;Private room;49;1;363;138;2974855
7,51303E+17;Rental unit in Madrid · 1 bedroom · 1 bed · 2 baths;346367515;Ukio;Centro;Universidad;Entire home/apt;155;31;192;93;3305161
7,53388E+17;Rental unit in Madrid · ?4.68 · 1 bedroom · 2 beds · 1 shared bath;288666993;Merche;Latina;Lucero;Private room;25;1;1;170;2075647
7,51346E+17;Rental unit in Madrid · ?4.96 · Studio · 1 bed · 1 bath;87786135;SonCasas;Barajas;Casco Histórico de Barajas;Entire home/apt;88;2;127;64;1141562
7,51354E+17;Rental unit in Madrid · ?4.67 · 2 bedrooms · 3 beds · 1 bath;486057849;Jd;Centro;Universidad;Entire home/apt;137;4;0;93;3305161
7,53713E+17;Rental unit in Madrid · ?3.83 · 2 bedrooms · 3 beds · 1 bath;54623373;Lara;Retiro;Ibiza;Entire home/apt;128;2;0;50;4269800
